timestamp,atm_1,atm_7,atm_14,atm_30,atm_60,atm_90,atm_180,atm_365,call10_1,call10_7,call10_14,call10_30,call10_60,call10_90,call10_180,call10_365,call25_1,call25_7,call25_14,call25_30,call25_60,call25_90,call25_180,call25_365,call35_1,call35_7,call35_14,call35_30,call35_60,call35_90,call35_180,call35_365,put10_1,put10_7,put10_14,put10_30,put10_60,put10_90,put10_180,put10_365,put25_1,put25_7,put25_14,put25_30,put25_60,put25_90,put25_180,put25_365,put35_1,put35_7,put35_14,put35_30,put35_60,put35_90,put35_180,put35_365
2026-08-19T09:39:22.390137+00:00,0.5195,0.511914,0.523214,0.5527,0.586325,0.613358,0.6476,0.6476,0.5762,0.551686,0.55485,0.57485,0.60617,0.63561,0.6729,0.6729,0.5387,0.534157,0.540796,0.562225,0.592603,0.619999,0.6547,0.6547,0.532,0.529071,0.536639,0.560125,0.590038,0.615654,0.6481,0.6481,0.569,0.572243,0.584632,0.612575,0.649569,0.681877,0.7228,0.7228,0.5351,0.529657,0.543475,0.568675,0.60174,0.630487,0.6669,0.6669,0.5195,0.520557,0.532957,0.5549,0.586363,0.614879,0.651,0.651
2026-08-19T10:34:38.254997+00:00,0.5148,0.507243,0.51925,0.54725,0.576636,0.598988,0.6273,0.6273,0.5908,0.554943,0.557375,0.577775,0.604266,0.627178,0.6562,0.6562,0.5395,0.537614,0.543468,0.565125,0.591307,0.613098,0.6407,0.6407,0.5395,0.532457,0.539493,0.56155,0.588058,0.610047,0.6379,0.6379,0.5647,0.566443,0.580132,0.609675,0.644488,0.673037,0.7092,0.7092,0.5278,0.523286,0.538318,0.565575,0.595116,0.618095,0.6472,0.6472,0.5148,0.517286,0.529489,0.555375,0.583129,0.604557,0.6317,0.6317
2026-08-19T11:30:48.834274+00:00,0.5433,0.525029,0.530896,0.558725,0.588163,0.610679,0.6392,0.6392,0.5698,0.554286,0.562254,0.581625,0.61032,0.636693,0.6701,0.6701,0.5421,0.532686,0.540104,0.563475,0.591999,0.615867,0.6461,0.6461,0.5433,0.531757,0.538589,0.561275,0.589726,0.613891,0.6445,0.6445,0.592,0.579886,0.597461,0.625175,0.659163,0.687679,0.7238,0.7238,0.5318,0.535657,0.545461,0.573175,0.604863,0.630379,0.6627,0.6627,0.5318,0.531886,0.542318,0.559975,0.587768,0.613944,0.6471,0.6471
2026-08-19T12:57:42.277534+00:00,0.5372,0.528686,0.53685,0.55685,0.583899,0.607767,0.638,0.638,0.6082,0.557914,0.560396,0.580225,0.609271,0.635843,0.6695,0.6695,0.5641,0.540657,0.546311,0.565225,0.592582,0.617473,0.649,0.649,0.5505,0.533329,0.538736,0.56125,0.589677,0.613908,0.6446,0.6446,0.5772,0.5835,0.594879,0.60825,0.635179,0.662674,0.6975,0.6975,0.5466,0.535471,0.545811,0.567925,0.597946,0.624485,0.6581,0.6581,0.5372,0.524471,0.531571,0.5574,0.587454,0.611915,0.6429,0.6429
2026-08-19T13:51:19.571586+00:00,0.5389,0.522814,0.528329,0.5521,0.581456,0.606181,0.6375,0.6375,0.5762,0.555929,0.561268,0.579725,0.607666,0.633578,0.6664,0.6664,0.5427,0.530743,0.537682,0.561625,0.590273,0.613976,0.644,0.644,0.5389,0.527386,0.533161,0.557675,0.587356,0.612081,0.6434,0.6434,0.6018,0.576543,0.594154,0.621525,0.654529,0.681957,0.7167,0.7167,0.5351,0.530714,0.539536,0.57005,0.602811,0.62813,0.6602,0.6602,0.5351,0.519214,0.529132,0.555475,0.586158,0.611147,0.6428,0.6428
2026-08-19T14:39:39.224152+00:00,0.5268,0.519757,0.52905,0.55385,0.583125,0.607158,0.6376,0.6376,0.5523,0.551171,0.559264,0.57995,0.608335,0.633555,0.6655,0.6655,0.5317,0.530786,0.537286,0.5622,0.590464,0.613112,0.6418,0.6418,0.5317,0.529357,0.536786,0.5601,0.588018,0.611127,0.6404,0.6404,0.5523,0.580129,0.593168,0.606825,0.640349,0.676284,0.7218,0.7218,0.5263,0.535871,0.545104,0.573275,0.60443,0.62899,0.6601,0.6601,0.5263,0.5205,0.529639,0.556325,0.587133,0.612089,0.6437,0.6437
2026-08-19T15:36:58.115009+00:00,0.504,0.506943,0.519043,0.5467,0.57854,0.604287,0.6369,0.6369,0.5945,0.574286,0.581211,0.585725,0.606707,0.631498,0.6629,0.6629,0.5425,0.535929,0.545671,0.5635,0.5897,0.6137,0.6441,0.6441,0.5178,0.5322,0.542154,0.559925,0.586504,0.611032,0.6421,0.6421,0.5489,0.561271,0.575457,0.6022,0.633715,0.659562,0.6923,0.6923,0.511,0.516414,0.532371,0.5646,0.597884,0.622905,0.6546,0.6546,0.504,0.516414,0.529729,0.5535,0.583387,0.608804,0.641,0.641
2026-08-19T16:37:37.336031+00:00,0.704,0.573271,0.550582,0.561725,0.581386,0.600671,0.6251,0.6251,0.8077,0.633986,0.603082,0.606225,0.621349,0.639284,0.662,0.662,0.7294,0.554029,0.513675,0.561275,0.595673,0.613376,0.6358,0.6358,0.727,0.588443,0.559071,0.5705,0.589578,0.607941,0.6312,0.6312,0.733,0.583086,0.575239,0.600325,0.6297,0.6537,0.6841,0.6841,0.6865,0.5722,0.556754,0.571325,0.592182,0.611073,0.635,0.635,0.6865,0.567486,0.549493,0.56195,0.5812,0.5992,0.622,0.622
2026-08-19T17:31:40.599761+00:00,0.7026,0.5761,0.562996,0.590825,0.606008,0.609931,0.6149,0.6149,0.7866,0.652229,0.624143,0.631,0.63496,0.636213,0.6378,0.6378,0.7295,0.611743,0.586232,0.599775,0.609618,0.614727,0.6212,0.6212,0.7295,0.578571,0.554821,0.58945,0.602426,0.599591,0.596,0.596,0.733,0.600771,0.606036,0.65095,0.670777,0.671008,0.6713,0.6713,0.6737,0.5768,0.568575,0.585775,0.592845,0.592252,0.5915,0.5915,0.6703,0.571386,0.561343,0.5858,0.599154,0.602615,0.607,0.607
2026-08-19T18:42:27.350757+00:00,0.6745,0.575514,0.582446,0.583875,0.597693,0.614902,0.6367,0.6367,0.7755,0.662714,0.664414,0.6331,0.628979,0.641474,0.6573,0.6573,0.7,0.600757,0.604843,0.6021,0.610403,0.622799,0.6385,0.6385,0.6688,0.588314,0.597075,0.596675,0.606231,0.618923,0.635,0.635,0.6264,0.603371,0.630482,0.648025,0.66533,0.67789,0.6938,0.6938,0.6237,0.577543,0.592561,0.596275,0.610613,0.627196,0.6482,0.6482,0.6745,0.571471,0.583525,0.585525,0.599012,0.615463,0.6363,0.6363
2026-08-19T19:31:14.216794+00:00,0.8217,0.7022,0.659743,0.6186,0.608915,0.619762,0.6335,0.6335,0.8201,0.750257,0.73425,0.69345,0.67282,0.669193,0.6646,0.6646,0.82,0.733386,0.707036,0.65435,0.6336,0.6366,0.6404,0.6404,0.8208,0.734171,0.704343,0.6472,0.623716,0.625695,0.6282,0.6282,0.8259,0.719043,0.682107,0.63925,0.619514,0.618229,0.6166,0.6166,0.8235,0.709186,0.666361,0.617275,0.595219,0.59446,0.5935,0.5935,0.8226,0.711471,0.667064,0.61575,0.592719,0.59196,0.591,0.591
2026-08-19T20:34:52.823930+00:00,0.8537,0.668329,0.636457,0.6056,0.601224,0.613125,0.6282,0.6282,0.8797,0.733457,0.717807,0.69735,0.688577,0.688808,0.6891,0.6891,0.8795,0.730629,0.707904,0.667275,0.65046,0.651713,0.6533,0.6533,0.8791,0.725414,0.701761,0.659075,0.641108,0.642031,0.6432,0.6432,0.8392,0.654414,0.637254,0.619825,0.614323,0.617092,0.6206,0.6206,0.838,0.653929,0.635768,0.614225,0.605887,0.607304,0.6091,0.6091,0.838,0.664,0.647221,0.61785,0.606163,0.607679,0.6096,0.6096
2026-08-19T21:30:52.891132+00:00,0.8741,0.6363,0.596314,0.6002,0.608977,0.618208,0.6299,0.6299,0.9041,0.758671,0.736971,0.6956,0.678991,0.680936,0.6834,0.6834,0.9015,0.724271,0.693846,0.664875,0.651341,0.65022,0.6488,0.6488,0.8886,0.7016,0.675586,0.6493,0.639266,0.641178,0.6436,0.6436,0.9298,0.721471,0.682821,0.62945,0.607945,0.610352,0.6134,0.6134,0.9165,0.657914,0.623825,0.609825,0.604382,0.605273,0.6064,0.6064,0.848,0.604114,0.565529,0.5941,0.60703,0.60759,0.6083,0.6083
2026-08-19T22:30:29.011988+00:00,0.906,0.692357,0.658521,0.63875,0.611498,0.587234,0.5565,0.5565,0.9517,0.781314,0.7348,0.706,0.686677,0.677908,0.6668,0.6668,0.941,0.727529,0.688007,0.67235,0.653115,0.636962,0.6165,0.6165,0.9314,0.708214,0.668571,0.6496,0.628612,0.612063,0.5911,0.5911,0.9299,0.981129,0.710768,0.682825,0.670929,0.671357,0.6719,0.6719,0.8512,0.718871,0.700511,0.666625,0.656855,0.663448,0.6718,0.6718,0.8138,0.721271,0.699993,0.66445,0.655573,0.664276,0.6753,0.6753
2026-08-19T23:28:14.020930+00:00,0.9096,0.719543,0.698764,0.70505,0.695719,0.67996,0.66,0.66,0.9623,0.821143,0.776929,0.7511,0.733557,0.725414,0.7151,0.7151,0.9331,0.775286,0.735875,0.713075,0.697716,0.690695,0.6818,0.6818,0.9329,0.751643,0.724429,0.6954,0.680779,0.678274,0.6751,0.6751,0.939,0.755243,0.693736,0.67145,0.65571,0.647897,0.638,0.638,0.8847,0.704843,0.677561,0.660475,0.64888,0.643507,0.6367,0.6367,0.8828,0.708414,0.687879,0.67885,0.665978,0.654341,0.6396,0.6396
2026-08-20T01:37:36.084070+00:00,0.8128,0.748257,0.715471,0.656729,0.655008,0.680392,0.7117,0.7117,0.866,0.792971,0.767643,0.732557,0.704657,0.686229,0.6635,0.6635,0.8452,0.7714,0.740114,0.689486,0.65763,0.641542,0.6217,0.6217,0.83,0.756714,0.725193,0.673707,0.64087,0.623958,0.6031,0.6031,0.8373,0.760586,0.736721,0.707179,0.695335,0.694379,0.6932,0.6932,0.7676,0.727657,0.715386,0.700414,0.694378,0.693851,0.6932,0.6932,0.7589,0.726157,0.715471,0.701529,0.69746,0.698911,0.7007,0.7007
2026-08-20T03:02:37.233749+00:00,0.757,0.689714,0.672093,0.655007,0.643826,0.637859,0.6305,0.6305,0.8559,0.802414,0.784093,0.759007,0.738338,0.724262,0.7069,0.7069,0.8425,0.789357,0.769743,0.741057,0.714449,0.694636,0.6702,0.6702,0.825,0.782914,0.762764,0.727736,0.699593,0.680835,0.6577,0.6577,0.7968,0.713229,0.691586,0.671014,0.654069,0.642531,0.6283,0.6283,0.7513,0.687871,0.671214,0.654986,0.642412,0.634302,0.6243,0.6243,0.7513,0.686757,0.669593,0.652507,0.641326,0.635359,0.628,0.628
2026-08-20T04:42:31.025453+00:00,0.7893,0.701014,0.6884,0.694,0.683045,0.666726,0.6466,0.6466,0.8749,0.822357,0.802136,0.771564,0.747995,0.732863,0.7142,0.7142,0.8417,0.787529,0.767529,0.738271,0.714219,0.697867,0.6777,0.6777,0.8304,0.7788,0.757643,0.724157,0.700365,0.686321,0.669,0.669,0.785,0.726029,0.711979,0.700721,0.683656,0.667601,0.6478,0.6478,0.7738,0.694171,0.674364,0.656936,0.642303,0.632182,0.6197,0.6197,0.7738,0.688686,0.666979,0.646921,0.633571,0.626286,0.6173,0.6173
2026-08-20T05:36:30.983223+00:00,0.801,0.693429,0.667764,0.647136,0.632543,0.623971,0.6134,0.6134,0.8914,0.819571,0.7965,0.7669,0.743352,0.727791,0.7086,0.7086,0.8359,0.784814,0.765371,0.736229,0.712245,0.695926,0.6758,0.6758,0.8117,0.773729,0.755807,0.724893,0.701722,0.687249,0.6694,0.6694,0.7916,0.729971,0.713293,0.696207,0.674662,0.655738,0.6324,0.6324,0.7787,0.698557,0.676779,0.654321,0.635852,0.623291,0.6078,0.6078,0.7928,0.690457,0.666457,0.647943,0.631453,0.619519,0.6048,0.6048
2026-08-20T06:55:09.443187+00:00,0.7771,0.742214,0.723071,0.687529,0.660301,0.642927,0.6215,0.6215,0.9244,0.818714,0.790171,0.761029,0.742874,0.733841,0.7227,0.7227,0.8331,0.781671,0.761614,0.730986,0.70874,0.695289,0.6787,0.6787,0.8083,0.771957,0.753279,0.719621,0.697769,0.686231,0.672,0.672,0.7785,0.7221,0.708886,0.698714,0.680184,0.661788,0.6391,0.6391,0.7769,0.697357,0.676107,0.654793,0.637516,0.625912,0.6116,0.6116,0.8141,0.698043,0.670343,0.648057,0.631234,0.620652,0.6076,0.6076
2026-08-20T07:46:54.016759+00:00,0.8031,0.744129,0.720307,0.682993,0.659004,0.64651,0.6311,0.6311,0.9253,0.828786,0.796843,0.754557,0.726093,0.710335,0.6909,0.6909,0.8721,0.776271,0.747979,0.715121,0.689877,0.673723,0.6538,0.6538,0.84,0.762857,0.738193,0.706707,0.68232,0.666595,0.6472,0.6472,0.7786,0.7804,0.7747,0.7587,0.739276,0.722496,0.7018,0.7018,0.7764,0.734229,0.719229,0.697971,0.679319,0.665967,0.6495,0.6495,0.7764,0.718629,0.702057,0.683543,0.666024,0.652804,0.6365,0.6365
2026-08-20T08:47:06.622723+00:00,0.8124,0.7161,0.696957,0.673214,0.653555,0.639874,0.623,0.623,0.926,0.815033,0.768843,0.749057,0.731895,0.716763,0.6981,0.6981,0.8623,0.761717,0.727543,0.715043,0.699942,0.684744,0.666,0.666,0.8315,0.752867,0.718343,0.703214,0.689041,0.676216,0.6604,0.6604,0.7884,0.784067,0.759614,0.7461,0.729166,0.712748,0.6925,0.6925,0.7831,0.717967,0.7078,0.6909,0.670891,0.65388,0.6329,0.6329,0.7958,0.74145,0.691814,0.674143,0.657782,0.64176,0.622,0.622
2026-08-20T09:40:40.721245+00:00,0.8134,0.780167,0.696557,0.7038,0.687319,0.655967,0.6173,0.6173,0.9474,0.813233,0.779014,0.753686,0.735253,0.723319,0.7086,0.7086,0.9011,0.771883,0.739557,0.727229,0.708356,0.689301,0.6658,0.6658,0.8673,0.748833,0.7251,0.7228,0.706475,0.686068,0.6609,0.6609,0.8148,0.822583,0.750214,0.743443,0.729346,0.707654,0.6809,0.6809,0.8049,0.772817,0.711814,0.6956,0.676382,0.65436,0.6272,0.6272,0.8047,0.780983,0.702629,0.681757,0.662896,0.64239,0.6171,0.6171
2026-08-20T10:36:33.019602+00:00,0.8076,0.732383,0.691357,0.720014,0.703665,0.665621,0.6187,0.6187,0.9507,0.80375,0.776614,0.751471,0.730564,0.715893,0.6978,0.6978,0.879,0.745733,0.7297,0.715443,0.698322,0.683849,0.666,0.666,0.8479,0.72675,0.718986,0.734457,0.719437,0.692734,0.6598,0.6598,0.8175,1.03305,0.829229,0.765071,0.737104,0.71261,0.6824,0.6824,0.7939,0.957883,0.762671,0.710014,0.686438,0.663362,0.6349,0.6349,0.7939,0.862017,0.7196,0.692271,0.673986,0.650843,0.6223,0.6223
2026-08-20T11:32:29.418600+00:00,0.8237,0.725817,0.690471,0.6807,0.664289,0.646025,0.6235,0.6235,0.9511,0.8189,0.778843,0.753614,0.731786,0.714643,0.6935,0.6935,0.9159,0.774483,0.738829,0.718429,0.697927,0.680587,0.6592,0.6592,0.8789,0.762433,0.725657,0.705571,0.687374,0.672341,0.6538,0.6538,0.8078,0.91935,0.7879,0.755186,0.73552,0.713795,0.687,0.687,0.8078,0.7227,0.709214,0.701314,0.684374,0.666341,0.6441,0.6441,0.8078,0.732283,0.6982,0.687157,0.66992,0.651195,0.6281,0.6281
2026-08-20T13:00:07.027145+00:00,0.8948,0.76025,0.720157,0.694714,0.676536,0.664207,0.649,0.649,1.0348,0.8354,0.784114,0.759214,0.736456,0.717401,0.6939,0.6939,0.9542,0.78005,0.744129,0.722543,0.699771,0.680486,0.6567,0.6567,0.9166,0.764217,0.737743,0.712143,0.688305,0.670437,0.6484,0.6484,0.9695,0.829033,0.777371,0.767971,0.748818,0.72584,0.6975,0.6975,0.9011,0.7655,0.721986,0.709314,0.690396,0.66989,0.6446,0.6446,0.8688,0.749983,0.7143,0.697986,0.676964,0.656293,0.6308,0.6308
2026-08-20T13:54:41.123991+00:00,0.8868,0.769167,0.717143,0.6947,0.679507,0.668265,0.6544,0.6544,1.0764,0.846333,0.802271,0.766014,0.73919,0.721553,0.6998,0.6998,0.958,0.783133,0.746629,0.721086,0.70078,0.686505,0.6689,0.6689,0.9246,0.7648,0.738071,0.709686,0.688571,0.675286,0.6589,0.6589,0.9955,0.83355,0.801957,0.776443,0.750388,0.728498,0.7015,0.7015,0.9105,0.772,0.731243,0.713157,0.692898,0.673645,0.6499,0.6499,0.8788,0.756333,0.718843,0.700786,0.680614,0.661757,0.6385,0.6385
2026-08-20T14:42:02.792290+00:00,0.8359,0.740583,0.710629,0.691514,0.688538,0.692462,0.6973,0.6973,1.0565,0.8444,0.801886,0.772429,0.768587,0.77607,0.7853,0.7853,0.8932,0.783783,0.746629,0.7287,0.73952,0.759795,0.7848,0.7848,0.8626,0.7701,0.738857,0.719014,0.732702,0.757955,0.7891,0.7891,0.9953,0.8192,0.781129,0.768286,0.755314,0.742457,0.7266,0.7266,0.8573,0.760133,0.725114,0.708586,0.702359,0.700184,0.6975,0.6975,0.8478,0.762283,0.717143,0.696243,0.693353,0.696419,0.7002,0.7002
2026-08-20T15:39:17.640823+00:00,0.829,0.803,0.741229,0.734943,0.727591,0.71658,0.703,0.703,1.0773,0.9234,0.869943,0.808743,0.779224,0.769004,0.7564,0.7564,0.9675,0.832533,0.788057,0.7712,0.756292,0.742908,0.7264,0.7264,0.7969,0.818433,0.777671,0.738271,0.725005,0.725137,0.7253,0.7253,0.8216,0.822317,0.807329,0.774857,0.764007,0.764765,0.7657,0.7657,0.8052,0.774317,0.749757,0.723414,0.700775,0.683368,0.6619,0.6619,0.8053,0.764317,0.737057,0.711343,0.712336,0.724007,0.7384,0.7384
2026-08-20T16:40:49.051067+00:00,0.8125,0.7746,0.753343,0.718657,0.707899,0.710273,0.7132,0.7132,1.0779,0.896683,0.846671,0.8208,0.797149,0.777336,0.7529,0.7529,0.9446,0.806267,0.780543,0.762914,0.747875,0.736468,0.7224,0.7224,0.8506,0.792717,0.7673,0.750757,0.737151,0.726964,0.7144,0.7144,0.8396,0.802083,0.791657,0.778486,0.761281,0.744633,0.7241,0.7241,0.799,0.747417,0.733857,0.727914,0.716589,0.704325,0.6892,0.6892,0.7985,0.7532,0.729543,0.7153,0.703964,0.695293,0.6846,0.6846
2026-08-20T17:35:42.863327+00:00,0.8188,0.773417,0.752957,0.730729,0.707344,0.687399,0.6628,0.6628,1.0779,0.902017,0.850243,0.824586,0.80357,0.786658,0.7658,0.7658,0.911,0.809983,0.773357,0.770743,0.762475,0.751068,0.737,0.737,0.8612,0.795883,0.7641,0.764357,0.755814,0.742957,0.7271,0.7271,0.7948,0.799317,0.789871,0.7731,0.752667,0.733876,0.7107,0.7107,0.7613,0.757117,0.740929,0.725114,0.706207,0.688965,0.6677,0.6677,0.8127,0.770983,0.736114,0.714929,0.696678,0.681151,0.662,0.662
2026-08-20T18:48:54.474879+00:00,0.7874,0.771867,0.740643,0.719229,0.709382,0.70536,0.7004,0.7004,0.9955,0.864533,0.823643,0.802986,0.790502,0.782755,0.7732,0.7732,0.912,0.805133,0.777486,0.759243,0.746643,0.738071,0.7275,0.7275,0.8476,0.790817,0.7588,0.742029,0.731846,0.725154,0.7169,0.7169,1.1291,0.8376,0.802871,0.791714,0.777288,0.761398,0.7418,0.7418,0.7853,0.765517,0.746371,0.735929,0.723142,0.710944,0.6959,0.6959,0.7786,0.764133,0.741171,0.725043,0.711423,0.700577,0.6872,0.6872
2026-08-20T19:35:58.573803+00:00,0.8247,0.75055,0.720543,0.700357,0.693911,0.694175,0.6945,0.6945,1.0632,0.968483,0.909729,0.875086,0.852996,0.83849,0.8206,0.8206,1.0539,0.849183,0.7999,0.776071,0.759579,0.747678,0.733,0.733,0.8847,0.8184,0.7774,0.747357,0.732104,0.72561,0.7176,0.7176,1.16,0.809067,0.793414,0.775386,0.763966,0.756548,0.7474,0.7474,0.7282,0.7496,0.733014,0.718986,0.708291,0.70028,0.6904,0.6904,0.7317,0.737933,0.7191,0.705057,0.693758,0.684956,0.6741,0.6741
2026-08-20T20:34:59.844100+00:00,0.8492,0.799133,0.733671,0.7399,0.723766,0.695348,0.6603,0.6603,1.1852,0.9541,0.8557,0.8265,0.812403,0.802282,0.7898,0.7898,1.0294,0.839217,0.791371,0.778357,0.769091,0.76108,0.7512,0.7512,0.9647,0.8243,0.779871,0.771071,0.762779,0.753878,0.7429,0.7429,1.2304,0.806117,0.776171,0.7706,0.758754,0.744446,0.7268,0.7268,0.836,0.770233,0.734643,0.719443,0.704102,0.690355,0.6734,0.6734,0.836,0.766,0.726171,0.710671,0.694605,0.679737,0.6614,0.6614
2026-08-20T21:33:20.363830+00:00,0.9286,0.805483,0.759214,0.721457,0.698198,0.684945,0.6686,0.6686,1.1973,0.918317,0.845686,0.825357,0.810755,0.800074,0.7869,0.7869,1.1803,0.8358,0.793571,0.775157,0.763581,0.755933,0.7465,0.7465,0.9792,0.822233,0.7765,0.766857,0.757815,0.748585,0.7372,0.7372,0.9236,0.814733,0.778186,0.767043,0.753111,0.738375,0.7202,0.7202,0.8552,0.7693,0.735114,0.716529,0.700968,0.688803,0.6738,0.6738,0.855,0.763017,0.725114,0.705743,0.690174,0.678141,0.6633,0.6633
